NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
,f. other ,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, 7 ,, 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 9 ,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,b. tympanoplasties,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c. tonsillectomy and adenoidectomy,,,, 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,
,d. septo-rhinoplasties,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,, 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,
,e. P E tubes,,,, 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,
,f. other,,, 2 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,b. other elective procedures,,, 2 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, 6 ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 8 ,,,,,,,,,,
 5.  Medical Referral/,a. dermatology,,, 2 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, 6 ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 9 ,,,,,,,,,,
      Procedures,b. neurology,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c. EEG/EMG,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, 8 ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 8 ,,,,,,,,,,
,d. internal medicine,,, 2 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,, 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,
,e. nephrology/IVPs,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,f. hematology,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,g. oncology,,, 3 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,
,h. GI/gastroscopy,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,i. pulmonary,,, 5 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,,
,j. CAT scans/nuclear med./MRI,,, 1 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,
,k. edocrinology,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,l. rheumatology,,,, 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,
,m. podiatry,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, 10 ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10 ,,,,,,,,,,
,n. genetic counseling,,, 1 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,
,o. other,,,, 10 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 4 ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 15 ,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
     Services,b. diabetic retinop./laser,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c. pterygium excision,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,d. other ophthalmolgic,,, 2 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, 8 ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10 ,,,,,,,,,,
7. Orthopedic ,a. arthroscopy,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c. other orthopedic,,, 2 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices,,, 1 ,, -   , -   , -   , -   , -   , -   ,, -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,
    Orthotics,b. other devices,,, 4 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,
,c. wheelchairs,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,d. other,,, 2 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, 2 ,, 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,,
9. Psychiatric Eval.,,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
      Procedures,b. cholecystectomy,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c. minor surgery,,, 2 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,
,d. circumcisions,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c. colonoscopy,,,,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,d. hernia repair,,, 1 , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,
,e. urology/cystoscopy,,, 2 ,, -   ,, -   , -   , -   , -   , -   , -   , -   ,, 7 ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 9 ,,,,,,,,,,
,f. Other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, 65 ,, 5 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 70 ,,,,,,,,,,
TOTAL,, -   , -   , 138 , 21 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 , 135 , -   , 25 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 324 ,,,,,,,,,,
Other (Explanations):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Plains Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Great Plains Area Indian Health Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,,,,,,,,,,,,
,,( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),Federal Sub Total,( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , -   , 4 , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , -   , -   , 8 , 6 , 28 , -   , 7 , -   , 49 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 49 ,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,g. Cardiology Consults, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , 3 , -   , -   , -   , 1 , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , 3 , -   , 11 , -   , 2 , -   , 16 , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , 17 ,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , 10 , -   , -   , -   , -   , -   , 10 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10 ,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   ,, -   , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,"f. other (consults, etc.)", -   , -   , -   , -   , -   , 25 , 2 , 28 , -   , 11 , -   , 66 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 66 ,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , 7 , 1 , 3 , -   , 1 , -   , 12 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 12 ,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , -   , -   , 45 , 9 , 16 , -   , 6 , -   , 76 , -   , -   , 4 , -   , -   , -   , -   , -   , 4 , 80 ,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , 40 , -   , 7 , -   , 7 , -   , 54 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 54 ,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , 1 , -   , -   , 2 , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , 11 , 1 , 2 , -   , -   , -   , 14 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 14 ,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , 2 , -   , 1 , -   , 2 , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , -   , 21 , 4 , 24 , -   , 1 , -   , 50 , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , 51 ,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , 9 , 2 , 12 , -   , 1 , -   , 24 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 24 ,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , 17 , 4 , 31 , -   , 30 , -   , 82 , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , 83 ,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , 13 , 7 , 7 , -   , 3 , -   , 30 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 30 ,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , 31 , 9 , 7 , -   , 5 , -   , 52 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 52 ,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , 1 , 6 , 11 , -   , 5 , -   , 23 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 23 ,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , 1 , 620 , 26 , -   , 2 , -   , 649 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 649 ,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , 19 , -   , 4 , -   , -   , -   , 23 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 23 ,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic(Consults), -   , -   , -   , -   , -   , 12 , 4 , 11 , -   , 2 , -   , 29 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 29 ,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , 8 , -   , 12 , -   , 1 , -   , 21 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 21 ,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , 6 , -   , 10 , -   , 4 , -   , 20 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 20 ,,,,,,,,,,,,,,,,,
,c. other orthopedic (Consults), -   , -   , -   , -   , -   , 109 , 57 , 106 , -   , 17 , -   , 289 , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , 290 ,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , 5 , -   , -   , -   , -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , 1 , 3 , -   , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , 3 , 1 , 3 , -   , 2 , -   , 9 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 9 ,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , 1 , -   , -   , -   , 5 , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , 1 , -   , 1 , -   , 1 , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , 2 , -   , 9 , -   , 2 , -   , 13 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 13 ,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , 7 , 8 , -   , 1 , -   , 16 , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , 17 ,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , 3 , -   , 4 , -   , 2 , -   , 9 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 9 ,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , -   , 30 , 2 , 12 , -   , -   , -   , 44 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 44 ,,,,,,,,,,,,,,,,,
,f. Other  (Consults), -   , -   , -   , -   , -   , 1 , 15 , 7 , -   , 3 , -   , 26 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 26 ,,,,,,,,,,,,,,,,,
TOTAL,, -   , -   , -   , -   , -   , 454 , 762 , 410 , -   , 127 , -   ," 1,753 ", -   , -   , 9 , -   , -   , -   , -   , -   , 9 ," 1,762 ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nashville Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nashville Area,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),Federal Sub Total,( b) (6),( b) (6),Tribal Sub Total,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
