NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,f. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,b. other elective procedures, -   , -   , -   , 3 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , 3 , -   , -   , -   , -   , -   , 4 , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10 ,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,
,n. genetic counseling, -   , -   , -   , 3 , -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,
,o. other, -   , -   , -   , 4 , -   , -   , -   , -   , -   , 7 , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 13 ,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,c. other orthopedic, -   , -   , -   , 2 , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 7 ,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,d. other, -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , 2 , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,
,f. Other , -   , -   , -   , 6 , -   , -   , -   , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 12 ,,,,,,,,,
TOTAL,, -   , -   , -   , 47 , -   , -   , -   , -   , -   , 68 , -   , 12 , -   , -   , -   , -   , -   , -   , -   , -   , 33 , -   , -   , -   , -   , -   , -   , -   , -   , 160 ,,,,,,,,,
Other (Explanations):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Plains Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Great Plains Area Indian Health Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub  Total,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , 5 , 3 , -   , -   , -   , -   , 8 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 8 ,,,,,,,,,,,,,,,,,
,g. Cardiology Consults, -   , -   , -   , -   , -   , 6 , -   , -   , -   , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , 2 , -   , 2 , -   , -   , -   , -   , -   , -   , 2 , 4 ,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , 4 , -   , -   , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   ,, -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,"f. other (consults, etc.)", -   , -   , -   , -   , -   , 25 , 15 , -   , -   , -   , -   , 40 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 40 ,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , 2 , -   , 2 , -   , -   , -   , -   , -   , -   , 2 , 4 ,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , -   , -   , 24 , 2 , -   , -   , -   , -   , 26 , -   , 1 , -   , -   , -   , -   , -   , -   , 1 , 27 ,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , 45 , -   , -   , -   , -   , -   , 45 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 45 ,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , 12 , -   , -   , -   , -   , -   , 12 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 12 ,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , -   , 37 , 1 , -   , -   , -   , -   , 38 , -   , 1 , -   , -   , -   , -   , -   , -   , 1 , 39 ,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , 10 , 4 , -   , -   , -   , -   , 14 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 14 ,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , 29 , -   , -   , -   , -   , -   , 29 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 29 ,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , 1 , -   , -   , -   , 12 , -   , -   , -   , -   , -   , 13 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 13 ,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , 16 , -   , -   , -   , -   , -   , 16 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 16 ,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , 5 , 3 , -   , -   , -   , -   , 8 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 8 ,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , 2 , 59 , -   , 1 , -   , -   , 62 , -   , 1 , -   , -   , -   , -   , -   , -   , 1 , 63 ,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , 7 , 1 , -   , -   , -   , -   , 8 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 8 ,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic(Consults), -   , -   , -   , -   , -   , 9 , 6 , -   , -   , -   , -   , 15 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 15 ,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , 2 , -   , -   , 1 , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,
,c. other orthopedic (Consults), -   , -   , -   , -   , -   , 97 ," 1,584 ", -   , -   , -   , -   ," 1,681 ", -   , 1 , -   , -   , -   , -   , -   , -   , 1 ," 1,682 ",,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , 5 , -   , -   , -   , -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , 1 , 2 , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , 3 , 3 ,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , 1 , 1 , -   , 1 , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , -   , 23 , 3 , -   , -   , -   , -   , 26 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 26 ,,,,,,,,,,,,,,,,,
,f. Other  (Consults), -   , -   , -   , -   , -   , 9 , 6 , -   , -   , -   , -   , 15 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 15 ,,,,,,,,,,,,,,,,,
TOTAL,, -   , 1 , -   , -   , -   , 397 ," 1,694 ", -   , 5 , -   , -   ," 2,097 ", -   , 11 , -   , -   , -   , -   , -   , -   , 11 ," 2,108 ",,,,,,,,,,,,,,,,,
Other (Explanations):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nashville Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nashville Area,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,Tribal Sub Total,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , 2 , -   , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , 23 , 4 , -   , -   , 27 , -   , -   , -   , 27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
